OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
421,YW52,man37,77,89.2,29.81,10/1/2020,10/13/2020
422,OO11,man77,45,30.21,14.03,9/26/2020,11/5/2020
423,OI21,man56,87,26.85,24.04,10/8/2020,11/8/2020
424,OW02,man82,92,24.78,13.32,10/2/2020,10/27/2020
425,VC82,man35,13,88.03,27.46,10/13/2020,10/20/2020
426,VA94,man98,69,52.99,13.38,9/19/2020,11/6/2020
427,OR37,man90,83,32.15,22.24,10/4/2020,10/24/2020
428,HJ50,man68,44,42.83,16.41,8/17/2020,10/15/2020
429,FW16,man25,44,30.19,20.6,8/29/2020,10/30/2020
430,US62,man55,38,84.38,19.45,10/9/2020,10/18/2020
431,MS18,man15,59,62.84,12.13,10/4/2020,10/31/2020
432,UK64,man63,93,21.72,20.88,8/30/2020,10/28/2020
433,WJ03,man83,15,25.02,27.77,8/18/2020,10/25/2020
434,OH33,man40,34,22.08,22.13,8/22/2020,11/1/2020
435,VR58,man02,58,71.5,27.34,10/11/2020,11/7/2020
436,SU17,man01,38,44.72,15.72,9/20/2020,11/5/2020
437,PU67,man26,24,89.41,29.63,9/18/2020,10/28/2020
438,SL64,man07,25,95.23,15.81,9/14/2020,10/14/2020
439,DF16,man62,80,78.28,20.01,9/8/2020,11/9/2020
440,EC28,man92,88,81.1,14.53,9/6/2020,11/5/2020
441,BP87,man71,6,61.32,12.26,10/9/2020,10/29/2020
442,BB94,man72,68,94.72,14.9,8/20/2020,10/27/2020
443,KN20,man79,17,25.97,13.26,9/9/2020,10/23/2020
444,DX03,man61,87,37.68,20.69,8/14/2020,10/22/2020
445,MP91,man13,9,32.39,11.93,8/24/2020,11/10/2020
446,VG19,man17,24,35.32,11.41,9/23/2020,10/31/2020
447,WG79,man88,1,80.77,21.76,9/20/2020,11/1/2020
448,OW89,man16,28,47.92,13.34,9/13/2020,11/8/2020
449,GD15,man40,74,86.17,23.23,9/23/2020,10/28/2020
450,TX12,man94,39,39.27,10.92,9/5/2020,11/2/2020
451,DF50,man04,13,74.85,21.46,9/23/2020,11/4/2020
452,FA64,man02,11,94.67,17.99,9/27/2020,11/9/2020
453,RD67,man89,76,84.62,28.09,8/30/2020,11/3/2020
454,IX33,man93,18,70.15,28.65,8/24/2020,11/5/2020
455,AA62,man64,10,80.75,19.18,9/15/2020,10/13/2020
456,YZ39,man92,81,22.69,26.4,10/3/2020,11/11/2020
457,TL34,man65,66,28.09,21.68,9/19/2020,10/22/2020
458,RQ22,man91,82,61.09,24.08,8/30/2020,10/18/2020
459,EX25,man34,73,75.29,10.22,10/4/2020,11/12/2020
460,XX83,man12,53,33.89,26.47,9/9/2020,10/26/2020
461,JI92,man72,17,44.95,25.12,8/17/2020,10/22/2020
462,VE70,man23,20,29.17,22.37,10/8/2020,10/29/2020
463,UR19,man35,35,85.39,22.55,9/26/2020,10/26/2020
464,AI36,man99,20,75.3,25.96,9/8/2020,10/19/2020
465,GT93,man22,72,40.68,15.54,8/24/2020,10/31/2020
466,WS84,man72,19,53.04,21.6,9/19/2020,11/1/2020
467,FU61,man60,87,35.97,14.79,10/6/2020,11/6/2020
468,UK44,man59,41,91.5,12.01,9/28/2020,11/1/2020
469,KA72,man15,86,62.79,24.06,9/28/2020,11/8/2020
470,HS88,man18,53,51.53,10.87,9/10/2020,10/23/2020
471,WA61,man84,49,58.05,22.36,10/7/2020,10/27/2020
472,TF17,man67,33,27.23,28.54,9/30/2020,11/7/2020
473,DB72,man86,9,27.02,14.96,9/19/2020,10/15/2020
474,NW50,man79,11,58.59,25.81,8/22/2020,10/15/2020
475,AT90,man95,5,79.58,11.82,9/14/2020,10/19/2020
476,MM68,man93,6,24.06,20.13,10/2/2020,11/11/2020
477,JA72,man99,41,86.9,26.79,8/21/2020,11/10/2020
478,MX10,man82,85,39.84,13.05,8/14/2020,10/18/2020
479,MU00,man46,91,94.94,23.32,9/11/2020,11/3/2020
480,YN40,man58,24,70.78,28.88,9/28/2020,10/31/2020
481,JN05,man59,8,75,16.22,10/12/2020,11/4/2020
482,UU22,man00,92,97.3,19.34,8/26/2020,10/28/2020
483,HO57,man86,76,56.42,27.94,9/7/2020,11/2/2020
484,JG20,man86,72,89.52,28.77,10/4/2020,11/8/2020
485,YR41,man33,63,40.89,29.6,9/13/2020,11/12/2020
486,HH49,man36,64,46.68,16.94,10/13/2020,10/31/2020
487,ZC11,man88,8,37.95,19.46,8/27/2020,10/19/2020
488,MX19,man30,22,84,22.56,9/2/2020,11/9/2020
489,BC88,man43,37,75.26,20.12,8/26/2020,10/22/2020
490,GC65,man12,47,37.42,10.92,9/27/2020,10/22/2020
491,DJ98,man45,44,68.45,25.62,9/5/2020,10/19/2020
492,SH77,man09,99,54.75,24.86,8/19/2020,11/2/2020
493,NK05,man48,78,83.81,19.97,9/28/2020,10/22/2020
494,CX88,man84,95,49.87,24.05,9/28/2020,10/22/2020
495,HM36,man93,72,81.57,18.77,8/24/2020,10/22/2020
496,AV76,man46,24,81.91,14.1,9/2/2020,11/3/2020
497,DK41,man69,15,23.94,18.65,9/26/2020,11/10/2020
498,LC10,man34,40,82.27,26.33,9/16/2020,10/27/2020
499,PY71,man39,76,56.75,28.27,10/5/2020,10/29/2020
500,CP10,man81,51,34.98,10.02,8/29/2020,10/17/2020
501,BO10,man01,68,64.92,14.04,8/20/2020,10/15/2020
502,XY20,man10,82,56.66,20.12,10/10/2020,10/19/2020
503,LX03,man96,20,57.44,19.74,9/28/2020,10/18/2020
504,AB75,man34,79,81.01,16.04,9/23/2020,10/31/2020
505,PH01,man61,46,27.26,27.12,10/12/2020,11/10/2020
506,UA56,man41,61,66.35,11.38,10/13/2020,11/10/2020
507,BA66,man77,83,81.78,25.95,9/4/2020,11/3/2020
508,MB55,man37,50,28.73,29.77,8/27/2020,10/15/2020
509,WX86,man07,44,80.15,23.89,9/2/2020,11/9/2020
510,VN04,man45,84,73.85,13.4,10/3/2020,10/20/2020
511,EB31,man99,74,81.79,22.94,8/28/2020,11/1/2020
512,NE92,man98,33,30.5,16.89,10/9/2020,10/18/2020
513,TY46,man19,42,53.93,28.78,10/4/2020,11/10/2020
514,DZ62,man08,21,52.89,24.61,8/20/2020,10/25/2020
515,GX28,man67,99,28.18,14.93,9/16/2020,10/19/2020
516,NS71,man04,35,42.1,24.55,9/9/2020,10/30/2020
517,IU60,man74,98,45.68,22.54,8/29/2020,10/30/2020
518,OJ20,man71,77,63.13,11.82,9/15/2020,10/14/2020
519,OU34,man56,22,71.2,27.4,8/19/2020,11/1/2020
520,TU59,man32,47,26.83,21.77,9/9/2020,10/24/2020
521,AA10,man26,60,84.7,17.68,10/12/2020,10/28/2020
522,UD61,man17,36,67.72,19.81,9/25/2020,11/3/2020
523,AK00,man89,68,70.25,15.06,10/8/2020,10/14/2020
524,HL94,man27,84,82.93,27.63,8/25/2020,11/4/2020
525,DY19,man46,54,68.35,12.55,10/3/2020,11/6/2020
526,ZW53,man08,48,70.38,12.43,10/4/2020,10/20/2020
527,GS78,man76,70,96.75,11.55,8/24/2020,10/27/2020
528,RL63,man11,36,32.8,29.81,10/5/2020,11/3/2020
529,LJ85,man43,47,88.71,27.95,10/12/2020,10/20/2020
530,DO36,man85,30,81.65,12.11,8/29/2020,11/8/2020
531,IT17,man71,4,80.63,25.92,8/26/2020,11/10/2020
532,ZR58,man77,76,44.2,18.96,8/26/2020,10/18/2020
533,HN17,man64,10,90.12,23.72,10/8/2020,10/13/2020
534,PA08,man94,79,66.11,10.18,8/20/2020,10/30/2020
535,CF68,man48,100,32.7,19.92,9/14/2020,10/13/2020
536,OY20,man13,40,58.28,24.14,9/2/2020,11/1/2020
537,XV44,man39,32,32.97,13.25,9/20/2020,10/17/2020
538,PR68,man82,28,30.18,16.26,9/11/2020,10/15/2020
539,PK18,man21,93,25.32,12.88,10/7/2020,10/19/2020
540,QC77,man71,87,22.49,25.12,9/23/2020,10/19/2020
541,MW79,man63,40,62.92,28.16,8/16/2020,10/25/2020
542,UV84,man95,72,34.51,26.05,10/9/2020,10/17/2020
543,UP99,man36,45,33.74,23.52,9/14/2020,10/14/2020
544,DC72,man43,100,22.22,18.22,9/14/2020,10/21/2020
545,JI47,man22,49,34.48,10.54,9/12/2020,10/28/2020
546,PJ73,man21,12,47,13.87,8/14/2020,10/28/2020
547,TF84,man03,21,68.01,23.95,9/22/2020,10/17/2020
548,LY27,man28,80,51.87,11.35,9/30/2020,11/12/2020
549,HO87,man68,50,67.6,13.02,9/13/2020,10/25/2020
550,ZE50,man65,60,28.23,27.21,8/24/2020,10/14/2020
551,FC54,man90,47,98.65,24.14,8/25/2020,11/5/2020
552,LE06,man28,24,74.83,28.81,10/4/2020,10/19/2020
553,NF01,man24,48,59.29,25.74,9/28/2020,10/31/2020
554,PF76,man03,64,72.45,25.92,8/18/2020,10/27/2020
555,AY25,man57,78,48.68,15.12,9/24/2020,10/29/2020
556,JZ99,man91,40,79.48,26.97,8/28/2020,10/18/2020
557,CU94,man37,66,68.48,13.59,10/6/2020,10/29/2020
558,KZ54,man63,12,23.74,19.77,10/3/2020,10/22/2020
559,DH21,man40,39,67.37,23.7,9/9/2020,11/11/2020
560,VQ25,man71,74,66.92,13.22,8/23/2020,11/8/2020
561,TY08,man91,38,84.92,24.02,9/29/2020,10/18/2020
562,RI53,man89,75,39.73,13.19,8/29/2020,10/30/2020
563,LN15,man36,90,64.42,11.95,9/10/2020,11/11/2020
564,WQ32,man10,47,43.19,28.91,10/11/2020,11/9/2020
565,EY29,man61,28,75.97,14.69,8/29/2020,11/8/2020
566,JW24,man98,58,23.51,24.61,9/23/2020,11/1/2020
567,TR90,man55,68,65.68,22.7,9/19/2020,10/29/2020
568,GE71,man82,66,74.69,19.06,9/20/2020,10/15/2020
569,BQ60,man64,68,44.18,19.51,9/25/2020,11/2/2020
570,HH02,man49,57,35.76,26,9/3/2020,11/3/2020
571,MW96,man84,93,22.81,18,9/19/2020,10/17/2020
572,TQ80,man48,61,43.55,23.08,9/7/2020,11/2/2020
573,AW53,man79,30,21.69,24.59,9/23/2020,10/26/2020
574,ST54,man74,89,23.77,22.77,10/13/2020,10/14/2020
575,VX63,man42,10,23.31,10.62,9/22/2020,10/17/2020
576,QZ36,man34,73,74.65,20.92,10/10/2020,11/10/2020
577,YJ90,man78,28,20.42,23.63,8/15/2020,10/21/2020
578,GE08,man84,84,24.44,15.17,10/11/2020,10/31/2020
579,NV29,man06,5,61.5,19.91,8/14/2020,11/10/2020
580,KI45,man28,78,63.91,27.97,8/28/2020,11/5/2020
581,HE77,man76,34,58.79,23.32,8/18/2020,11/10/2020
582,KT26,man17,86,90.5,19.2,10/5/2020,10/20/2020
583,BD57,man76,31,42.86,19.03,9/21/2020,10/24/2020
584,FD82,man37,98,39.95,25.18,9/13/2020,11/5/2020
585,TN59,man48,19,48.37,11.81,9/23/2020,10/29/2020
586,KY52,man03,65,90.9,18.55,9/11/2020,11/7/2020
587,VO73,man74,9,62.3,19.92,9/7/2020,10/31/2020
588,DN16,man52,66,36.26,24.64,9/30/2020,11/10/2020
589,FJ65,man35,86,96.25,28.56,9/7/2020,10/16/2020
590,AH75,man45,95,97.58,13.17,9/1/2020,11/9/2020
591,PI42,man68,9,75.34,10.13,8/21/2020,10/31/2020
592,UJ32,man18,21,59.34,18.85,8/20/2020,10/16/2020
593,YX16,man63,2,56.44,22.68,8/28/2020,10/20/2020
594,KJ43,man99,59,81.44,24.43,10/8/2020,10/22/2020
595,DW77,man31,6,81.68,27.44,8/17/2020,10/29/2020
596,SM64,man47,45,29.32,16.09,10/12/2020,10/21/2020
597,WG86,man48,14,47.11,26.35,9/15/2020,10/26/2020
598,SC39,man01,43,90.05,26.39,9/19/2020,10/14/2020
599,QI42,man58,6,97.88,15.73,9/13/2020,10/15/2020
600,IC68,man44,58,60.97,14.76,8/22/2020,10/15/2020
601,CU22,man06,64,36.12,14.34,10/7/2020,10/17/2020
602,QG11,man83,41,30.46,14.71,9/2/2020,11/5/2020
603,AN28,man24,21,44.63,21.23,9/4/2020,10/31/2020
604,DK88,man48,90,47.67,12.18,9/6/2020,11/8/2020
605,ZS43,man52,5,27.57,24.54,8/21/2020,10/19/2020
606,NO50,man08,12,65.24,22.95,9/2/2020,10/27/2020
607,MH83,man04,56,53.68,29.41,8/24/2020,10/15/2020
608,XT02,man34,67,88.68,12.39,8/24/2020,10/16/2020
609,NU04,man82,84,88.04,25.59,9/3/2020,10/21/2020
610,AN25,man13,86,80.47,11.22,9/28/2020,10/15/2020
611,AC96,man23,66,64.03,14.56,9/5/2020,11/3/2020
612,OL46,man66,62,31.53,12.37,9/8/2020,11/10/2020
613,SU24,man91,54,26.64,19.83,9/4/2020,10/26/2020
614,LL87,man67,63,37.08,17.41,9/15/2020,10/27/2020
615,DP98,man01,37,56.56,23.33,8/26/2020,10/14/2020
616,YP76,man10,47,51.89,22.54,8/25/2020,10/17/2020
617,MF16,man98,70,35.01,27.51,8/23/2020,10/27/2020
618,TI39,man62,68,87.83,18.47,9/30/2020,11/2/2020
619,OA58,man44,47,84.05,23.99,9/11/2020,10/15/2020
620,ZF69,man98,49,32.7,22.77,8/25/2020,11/10/2020
621,SH34,man14,2,59.61,24.43,8/14/2020,10/16/2020
622,KU70,man10,56,45.27,11.95,9/16/2020,10/26/2020
623,XU10,man11,62,96.63,13.37,10/8/2020,11/12/2020
624,KX59,man19,92,33.54,15.76,8/20/2020,10/21/2020
625,ME50,man37,81,67.5,10.82,9/15/2020,10/20/2020
626,SA46,man01,2,35.66,15.36,8/14/2020,10/18/2020
627,DX73,man90,51,65.15,21.71,9/25/2020,11/2/2020
628,XJ89,man08,26,97.1,23.77,9/3/2020,11/7/2020
629,MR39,man84,52,87.45,16.31,9/30/2020,10/26/2020
630,ZQ37,man64,69,58.97,26.73,10/3/2020,10/22/2020
631,CG06,man73,69,24.33,20.87,8/16/2020,10/30/2020
632,IG94,man81,48,48.36,23.79,9/24/2020,10/13/2020
633,AG58,man28,32,20.31,26.25,9/3/2020,10/16/2020
634,VC83,man24,40,66.01,11.12,9/17/2020,11/10/2020
635,QC29,man67,99,23.61,10.56,9/8/2020,10/19/2020
636,TM91,man28,74,27.59,15.08,9/16/2020,11/11/2020
637,RE99,man39,20,61,17.04,8/18/2020,10/15/2020
638,JY42,man56,26,50.59,11.63,9/24/2020,10/31/2020
639,PU49,man04,45,85.98,20.84,9/19/2020,11/11/2020
640,VH49,man84,10,26.72,22.1,8/31/2020,10/18/2020
641,ZW57,man68,79,27.42,16.04,9/10/2020,10/24/2020
642,RL31,man65,13,79.5,22.29,8/23/2020,10/24/2020
643,RA12,man60,18,96.01,26.18,9/3/2020,11/1/2020
644,HL69,man38,64,60.95,15.68,8/25/2020,10/24/2020
645,QE73,man58,84,64.61,22.75,8/20/2020,10/27/2020
646,AM99,man52,14,33.6,12,10/5/2020,10/22/2020
647,PJ13,man19,72,60.18,23.83,10/3/2020,10/20/2020
648,FH78,man88,74,73.02,10.34,10/5/2020,11/9/2020
649,KE30,man87,98,40.52,26.35,9/26/2020,10/22/2020
650,LF71,man68,66,31.22,15.49,9/8/2020,10/18/2020
651,PH69,man03,83,45.29,10.9,9/26/2020,10/20/2020
652,AK63,man59,19,98.2,15.5,9/22/2020,11/10/2020
653,XD17,man81,54,29.77,26.76,9/30/2020,10/23/2020
654,FD00,man06,5,24.23,20.15,9/3/2020,10/31/2020
655,BN21,man02,18,91.48,10.38,9/1/2020,10/29/2020
656,OB43,man23,98,47.56,24.12,9/16/2020,11/7/2020
657,CT80,man42,93,39.27,17.19,8/23/2020,10/19/2020
658,OD91,man27,80,23.27,14.05,10/1/2020,10/26/2020
659,ZN31,man54,73,65.42,14.75,8/31/2020,10/24/2020
660,ML03,man76,71,29.86,10.39,9/15/2020,10/18/2020
661,NI80,man47,99,34.43,28.48,9/14/2020,10/16/2020
662,YC31,man13,24,66.5,26.98,8/18/2020,11/9/2020
663,TO55,man39,36,92.51,26.13,9/27/2020,11/5/2020
664,LW43,man10,79,24.08,24.59,9/21/2020,10/16/2020
665,SQ24,man81,28,99.97,19.53,9/6/2020,10/30/2020
666,YL28,man19,9,75.87,25.08,9/16/2020,10/23/2020
667,RC88,man35,8,82.51,21.87,9/4/2020,10/30/2020
668,WI79,man54,41,32.3,18.98,9/24/2020,10/31/2020
669,AE22,man13,73,68.56,16.53,8/16/2020,10/30/2020
670,NV39,man33,7,69.44,19.22,9/24/2020,10/17/2020
671,RS02,man13,42,71.48,17.3,10/13/2020,10/31/2020
672,GP01,man85,79,63.04,26.1,10/2/2020,11/7/2020
673,MG11,man70,85,42.28,24.04,9/6/2020,11/4/2020
674,DS46,man78,85,86.55,10.9,8/15/2020,10/29/2020
675,XM01,man19,93,30.22,27.4,8/25/2020,10/13/2020
676,NS75,man40,86,51.27,15.26,9/4/2020,10/26/2020
677,KN60,man23,58,36.81,28.91,9/21/2020,10/13/2020
678,GE88,man35,4,46.64,12.78,9/4/2020,10/25/2020
679,PI89,man64,13,53.12,22.82,8/29/2020,11/9/2020
680,HI61,man40,94,48.28,26.34,8/16/2020,10/21/2020
681,YA64,man89,47,66,18.05,10/12/2020,11/1/2020
682,KG60,man30,34,41.42,24.7,9/8/2020,10/17/2020
683,ZM86,man28,30,36.63,20.38,8/22/2020,10/13/2020
684,FS08,man91,88,65.27,13.88,8/28/2020,10/22/2020
685,YK48,man93,95,83.55,19.97,9/2/2020,10/31/2020
686,RQ09,man19,42,24.57,21.55,9/11/2020,10/29/2020
687,UL50,man07,21,32.91,15.77,10/10/2020,11/9/2020
688,VU25,man98,25,26.53,14.6,10/2/2020,11/2/2020
689,TX25,man80,66,62.94,20.47,10/10/2020,10/26/2020
690,MH67,man74,46,78.41,28.11,9/28/2020,11/8/2020
691,VS78,man39,14,68.41,24.81,10/4/2020,11/3/2020
692,UI28,man64,1,86.14,14.94,8/23/2020,10/26/2020
693,FC98,man64,55,97.23,27.26,9/3/2020,10/23/2020
694,IR12,man15,92,44.05,27.68,8/22/2020,11/2/2020
695,GR25,man05,60,80.45,10.77,8/28/2020,10/30/2020
696,SU33,man44,30,94.12,18.67,9/4/2020,10/21/2020
697,IB41,man57,16,87.05,19.85,9/12/2020,10/13/2020
698,XT21,man65,38,28.52,26.12,9/16/2020,10/27/2020
699,VS24,man89,95,86.55,17.07,8/16/2020,11/11/2020
700,GR79,man13,87,25.12,18.45,9/5/2020,11/4/2020
701,DA23,man78,97,52.68,14.44,9/27/2020,11/2/2020
702,KY36,man90,80,34.22,13.54,8/21/2020,10/25/2020
703,ZL83,man38,54,78.03,23.34,8/31/2020,10/20/2020
704,IS90,man43,88,47,24.27,8/18/2020,10/16/2020
705,QI63,man38,5,64.43,20.85,10/10/2020,10/31/2020
706,BL12,man16,69,70.14,28.55,8/31/2020,10/19/2020
707,NK26,man17,63,67.07,25.44,8/20/2020,11/10/2020
708,GV61,man73,41,85.25,24.85,9/28/2020,11/8/2020
709,JP50,man48,66,89.54,25.71,8/14/2020,10/30/2020
710,KA92,man07,57,38.32,25.25,8/21/2020,11/10/2020
711,OH60,man94,13,82.87,14.33,8/21/2020,11/1/2020
712,PZ78,man09,80,81.24,17.08,9/1/2020,10/31/2020
713,DV36,man43,24,21.27,13.57,10/5/2020,11/9/2020
714,FG22,man38,73,93.16,14.42,8/16/2020,10/14/2020
715,QE47,man85,36,97.63,18.26,10/9/2020,10/26/2020
716,GT28,man38,83,90.18,12.32,9/14/2020,10/21/2020
717,NM20,man31,82,64.94,16.37,9/23/2020,11/11/2020
718,TS45,man62,27,35.25,19.08,8/28/2020,10/14/2020
719,LN80,man32,93,77.96,14.15,9/15/2020,10/13/2020
720,PY49,man00,7,91.84,16.93,9/4/2020,10/14/2020
721,KM02,man22,8,71.42,22.16,8/31/2020,10/13/2020
722,ZA90,man06,65,52.78,15.07,9/18/2020,10/14/2020
723,UM38,man15,80,49.48,26.76,9/2/2020,10/22/2020
724,TI01,man86,60,77.69,12.03,10/2/2020,10/29/2020
725,FO20,man59,54,47.81,11.65,8/22/2020,10/23/2020
726,NK15,man89,6,98.22,27.19,10/2/2020,11/4/2020
727,UA80,man72,96,81.28,17.68,9/7/2020,11/1/2020
728,ZI52,man79,75,79.41,21.76,8/17/2020,10/20/2020
729,XP80,man81,54,20.59,24.2,9/1/2020,10/18/2020
730,ZA13,man88,4,28.21,27.95,10/7/2020,11/6/2020
731,NT53,man62,3,57.47,25.55,9/22/2020,11/6/2020
732,MX47,man40,8,29.92,13.3,10/8/2020,10/31/2020
733,XY48,man68,58,98.8,14.99,9/11/2020,11/8/2020
734,XK50,man22,9,73.66,23.67,9/28/2020,10/26/2020
735,FM78,man27,52,89.92,29.82,9/17/2020,10/22/2020
736,BQ05,man39,84,48.47,14.57,8/25/2020,11/9/2020
737,VF82,man45,10,52.71,22.93,10/6/2020,10/29/2020
738,YU17,man56,24,32.28,21.07,9/18/2020,11/10/2020
739,DW20,man97,19,23.26,12.66,10/5/2020,11/2/2020
740,QO62,man86,22,79.28,10.86,9/25/2020,10/31/2020
741,XU13,man06,64,74.43,15.65,10/8/2020,11/12/2020
742,FR73,man88,73,27.3,28.46,9/30/2020,11/12/2020
743,IH50,man53,60,48.72,26.46,8/19/2020,11/6/2020
744,YS49,man25,77,61.54,11.39,9/14/2020,11/2/2020
745,DN35,man95,58,45.49,17.98,9/15/2020,11/9/2020
746,MI55,man48,83,55.51,11.35,8/21/2020,11/4/2020
747,LI29,man03,21,49.66,13.12,9/2/2020,10/16/2020
748,WJ25,man48,41,50.87,17.07,9/26/2020,11/11/2020
749,PC18,man85,78,53.82,17.41,9/11/2020,11/9/2020
750,VS06,man94,72,73.19,25.37,10/12/2020,10/15/2020
751,AZ46,man69,34,63.54,21.37,10/1/2020,11/7/2020
752,HX75,man65,25,45.79,15.01,9/25/2020,10/27/2020
753,DS44,man64,96,35.01,15.01,9/26/2020,10/26/2020
754,VL92,man19,54,22.6,23.28,9/24/2020,11/7/2020
755,BV86,man79,76,37.18,20.79,8/19/2020,10/30/2020
756,RZ60,man42,20,44.73,21.2,9/26/2020,11/3/2020
757,PY74,man72,52,79.62,25.62,9/6/2020,10/27/2020
758,MX59,man11,99,86.51,27.47,9/9/2020,10/24/2020
759,XI36,man99,19,27.43,15.74,9/15/2020,10/14/2020
760,AC51,man64,11,66.55,21.11,9/19/2020,11/3/2020
761,KR12,man90,34,33.47,13.23,10/6/2020,10/24/2020
762,YX17,man27,74,44.4,27.76,9/4/2020,11/3/2020
763,DE16,man73,71,47.05,22.32,9/6/2020,10/19/2020
764,AA29,man09,31,31.19,17.02,10/2/2020,10/17/2020
765,OC57,man39,49,75.89,21.01,8/23/2020,11/7/2020
766,AO51,man42,41,72.34,18.55,8/14/2020,11/6/2020
767,GX40,man86,36,40.11,21.12,8/15/2020,10/18/2020
768,UI49,man23,34,78.01,10.44,9/16/2020,10/24/2020
769,ES55,man34,7,55.42,29.89,10/12/2020,11/8/2020
770,SL30,man37,74,49.82,22.69,9/3/2020,11/2/2020
771,FL73,man75,68,30.77,13.33,8/27/2020,11/12/2020
772,GV47,man85,40,52.16,14.74,9/29/2020,11/8/2020
773,ZM42,man51,51,94.46,25.36,8/30/2020,10/20/2020
774,MV32,man01,58,61.05,18.54,9/3/2020,10/31/2020
775,GM69,man32,47,20.46,23.79,9/27/2020,10/24/2020
776,PF17,man24,32,51.27,28.79,9/30/2020,11/8/2020
777,QX32,man13,23,55.14,18.96,9/13/2020,10/21/2020
778,MJ14,man30,64,36.47,18.68,9/27/2020,10/22/2020
779,FE25,man89,19,63.95,10.51,9/1/2020,11/9/2020
780,ZG71,man38,41,68.08,27.42,9/4/2020,11/6/2020
781,JK26,man81,31,71.79,21.55,9/19/2020,10/30/2020
782,MF40,man28,34,26.6,16.21,8/29/2020,11/1/2020
783,DU30,man84,33,24.3,24.81,10/4/2020,11/11/2020
784,SW22,man00,34,65.99,26.44,10/1/2020,11/12/2020
785,GZ18,man52,100,49.78,11.14,9/24/2020,10/22/2020
786,WV33,man87,88,63.51,15.96,10/2/2020,10/17/2020
787,QN43,man06,74,43.34,19.36,10/7/2020,11/1/2020
788,CE74,man76,16,53.93,18.25,9/30/2020,10/24/2020
789,YL22,man26,52,32.56,17,8/22/2020,10/19/2020
790,ZJ65,man37,63,36.17,27.96,9/30/2020,10/18/2020
791,HT40,man35,50,99.95,14.99,8/30/2020,11/6/2020
792,QI09,man03,62,54.13,10.47,8/27/2020,11/10/2020
793,JB35,man54,47,79.53,25.56,9/14/2020,11/11/2020
794,VG81,man58,30,41.26,22.07,10/10/2020,10/28/2020
795,ZI85,man93,43,70.7,17.1,9/14/2020,11/6/2020
796,HO53,man55,91,51.33,15.24,9/9/2020,11/4/2020
797,MK51,man92,81,89.3,25.39,9/25/2020,11/7/2020
798,NA18,man78,67,79.97,10.21,9/26/2020,11/2/2020
799,FQ48,man06,13,34.87,22.17,9/9/2020,10/26/2020
800,BK03,man81,64,96.75,15.03,8/15/2020,10/18/2020
801,WV24,man94,17,24.75,15.93,9/19/2020,11/3/2020
802,AY01,man14,47,90.96,25.82,9/17/2020,11/12/2020
803,QQ95,man92,72,87.39,10.88,9/27/2020,10/16/2020
804,RC22,man02,89,84.89,29.52,9/26/2020,11/8/2020
805,IR14,man91,34,31.18,17.27,9/6/2020,11/10/2020
806,CJ46,man02,81,39.49,18.91,9/15/2020,10/17/2020
807,XH19,man94,90,58.99,16.13,8/15/2020,10/31/2020
808,JL43,man27,91,26.12,28.29,10/12/2020,11/4/2020
809,DT96,man82,26,63.34,10.07,10/13/2020,10/14/2020
810,QY46,man85,24,33.64,15.9,8/31/2020,11/6/2020
811,UB98,man17,50,91.59,28.75,10/11/2020,10/21/2020
812,ZH97,man21,14,24.7,21.63,8/15/2020,10/31/2020
813,KH40,man40,37,33.49,23.33,10/1/2020,11/6/2020
814,BG08,man04,94,40.22,10.61,8/22/2020,10/22/2020
815,BX14,man14,47,92.83,23.72,9/2/2020,10/30/2020
816,NQ62,man22,82,86.56,22.5,10/12/2020,10/26/2020
817,KX16,man27,22,57.5,12.92,8/30/2020,10/30/2020
818,JP19,man08,86,89.17,29.68,8/25/2020,10/30/2020
819,FD39,man65,30,47.3,17.11,9/7/2020,10/27/2020
820,DN45,man54,61,99.12,25.25,8/20/2020,10/13/2020
821,BH35,man95,80,58.46,20.45,9/17/2020,10/31/2020
822,WX06,man92,11,57.03,11.59,9/9/2020,11/2/2020
823,KY36,man76,4,60.84,27.04,10/9/2020,11/9/2020
824,BV60,man50,46,58.41,22.13,9/20/2020,10/29/2020
825,HK05,man57,26,48.89,26.08,9/8/2020,11/5/2020
826,NS46,man75,45,67.66,12,9/15/2020,10/22/2020
827,WZ68,man20,54,20.77,25.6,9/15/2020,10/13/2020
828,XX52,man51,65,96.34,20.78,9/24/2020,10/31/2020
829,AL48,man48,63,65.26,20.66,9/21/2020,10/19/2020
830,VP12,man86,44,44.54,19.91,10/12/2020,10/24/2020
831,AE24,man99,91,67.88,17.04,9/21/2020,11/9/2020
832,VD78,man05,89,56.13,10.87,9/28/2020,11/1/2020
833,CP94,man75,99,61.53,19.12,8/16/2020,10/17/2020
834,XI22,man20,28,52.04,25.92,9/1/2020,10/17/2020
835,VV68,man03,59,78.75,23.37,9/28/2020,10/20/2020
836,ZT22,man66,86,55.81,23.09,9/17/2020,10/21/2020
837,FE40,man77,61,25.24,24.33,9/18/2020,11/5/2020
838,DH92,man46,81,91.69,15.93,9/10/2020,11/3/2020
839,VD19,man93,53,70.72,26.98,9/23/2020,11/1/2020
840,KS50,man47,57,91.52,11.41,10/9/2020,11/4/2020
841,XT72,man40,35,71.33,26.3,10/10/2020,11/1/2020
